Temperature,Humidity,Wind_Speed,General_Diffuse_Flows,Diffuse_Flows,Power_Zone_1,Power_Zone_2,Power_Zone_3,Month,Hour
24.56,46.09,0.084,812.0,68.39,34094.29787,21497.56098,16687.74194,3,13
23.57,49.99,0.082,81.9,94.1,41998.97872,22145.12195,26221.93548,3,18
22.38,56.06,0.084,6.121,5.858,44682.89362,23297.56098,27499.35484,3,19
17.7,73.5,0.081,0.018,0.178,30050.04255,16273.17073,19631.6129,3,23
16.05,79.5,0.078,0.033,0.156,23334.12766,12771.95122,15752.90323,3,1
14.25,80.3,0.085,0.037,0.189,23481.19149,14645.12195,11223.87097,3,6
13.74,81.8,0.087,61.29,58.72,25442.04255,15863.41463,10950.96774,3,7
13.72,82.2,0.085,91.3,88.4,25650.38298,16287.80488,11142.58065,3,7
22.5,54.47,0.08,693.8,655.4,27807.31915,21567.07317,15421.93548,3,11
22.69,53.03,0.085,715.0,652.0,28628.42553,21881.70732,15642.58065,3,11
25.41,42.99,0.082,803.0,480.2,34388.42553,19928.04878,17198.70968,3,14
25.57,43.19,0.084,769.0,782.0,33775.65957,19569.5122,17489.03226,3,14
26.32,37.74,0.082,610.6,658.1,31581.95745,18241.46341,17280.0,3,16
26.32,32.54,0.081,464.3,491.3,30809.87234,18219.5122,16751.6129,3,16
24.44,48.62,0.082,183.0,189.4,31238.80851,19320.73171,15886.45161,3,17
17.96,51.48,4.921,0.059,0.133,24706.7234,16851.21951,16345.16129,3,0
16.33,55.72,4.924,0.037,0.13,23150.29787,13642.68293,14051.6129,3,2
14.79,62.36,4.918,0.048,0.122,23836.59574,12409.7561,13784.51613,3,3
14.41,65.48,4.917,223.8,222.3,29277.95745,17140.2439,12181.93548,3,8
16.97,61.34,4.92,429.3,437.7,31434.89362,17703.65854,13952.90323,3,9
21.46,51.03,4.917,705.0,717.0,35944.85106,19543.90244,15456.77419,3,11
24.26,40.71,4.92,722.0,143.2,36900.76596,19957.31707,16304.51613,3,13
24.47,44.71,4.916,598.7,142.1,34658.04255,18969.5122,15468.3871,3,15
23.71,47.91,4.916,307.8,338.4,34339.40426,17773.17073,16339.35484,3,17
23.1,52.39,4.918,199.5,220.3,36545.3617,18867.07317,17645.80645,3,18
22.57,54.82,4.914,134.3,143.4,37746.38298,19251.21951,18789.67742,3,18
19.33,65.2,4.918,0.029,0.115,46361.87234,23645.12195,25188.3871,3,20
19.25,64.9,4.922,0.044,0.1,46080.0,23553.65854,25287.09677,3,20
18.28,68.94,4.909,0.055,0.104,41239.14894,21215.85366,22999.35484,3,22
15.36,79.2,4.909,0.022,0.133,25245.95745,12925.60976,14434.83871,3,1
15.05,78.2,4.91,0.022,0.222,23922.38298,11820.73171,14916.77419,3,3
14.97,77.1,4.912,0.018,0.152,23603.74468,11751.21951,14643.87097,3,3
14.93,77.4,4.911,0.029,0.167,24302.29787,11773.17073,14585.80645,3,3
14.74,75.8,4.912,0.022,0.163,25907.74468,12812.19512,15880.64516,3,4
16.29,71.0,4.919,376.5,161.3,30760.85106,17926.82927,14730.96774,3,9
17.41,68.01,4.916,448.8,48.26,31594.21277,18819.5122,15207.09677,3,9
23.85,44.18,4.915,738.0,39.01,36618.89362,20034.14634,17593.54839,3,11
26.42,40.27,4.918,778.0,46.63,33714.38298,20436.58537,17750.32258,3,14
26.12,38.34,4.921,730.0,45.91,33126.12766,21025.60976,15921.29032,3,14
25.74,35.97,4.922,571.1,584.3,31802.55319,19445.12195,15648.3871,3,16
22.97,46.78,4.916,74.6,84.8,43101.95745,26100.0,24845.80645,3,19
17.37,80.2,0.075,0.044,0.126,26373.44681,15398.78049,16170.96774,3,0
16.83,82.1,0.08,0.062,0.122,24522.89362,14334.14634,14934.19355,3,1
16.66,82.2,0.077,0.037,0.2,24081.70213,13975.60976,14701.93548,3,1
16.5,82.6,0.079,0.022,0.174,23812.08511,13990.2439,14591.6129,3,2
16.19,82.7,0.085,0.055,0.174,23628.25532,13606.09756,14040.0,3,3
16.09,83.6,0.079,0.062,0.152,23223.82979,13467.07317,14098.06452,3,3
15.56,84.1,0.083,0.044,0.163,24939.57447,14747.56098,14881.93548,3,4
14.9,84.2,0.078,0.026,0.211,24204.25532,13990.2439,14103.87097,3,5
16.45,79.2,0.089,313.6,305.3,29559.82979,18673.17073,12634.83871,3,8
22.35,50.88,0.072,734.0,40.84,32243.74468,19825.60976,14800.64516,3,15
19.58,66.23,0.072,134.1,142.8,32917.78723,19679.26829,17303.22581,3,18
18.88,75.1,0.071,92.0,103.7,39756.25532,23564.63415,23022.58065,3,18
17.75,83.5,0.071,0.04,0.104,43077.44681,24914.63415,24706.45161,3,20
17.04,87.2,0.066,0.022,0.108,34890.89362,20341.46341,20972.90323,3,22
16.85,86.3,0.073,0.033,0.074,30025.53191,17915.85366,18720.0,3,23
16.78,86.2,0.072,0.026,0.119,28099.37567,16566.59878,17192.72727,4,0
16.77,86.4,0.075,0.048,0.115,27032.93864,15910.38697,16704.0,4,0
16.41,85.9,0.067,0.029,0.126,24094.0366,13505.49898,14714.18182,4,2
16.53,81.8,0.067,0.022,0.167,23920.43057,13091.24236,14295.27273,4,2
16.48,80.2,0.067,0.026,0.152,23598.01938,12992.26069,14225.45455,4,3
16.15,84.3,0.075,65.09,59.52,34225.18837,16456.61914,16704.0,4,10
16.43,80.4,0.073,191.0,174.8,35564.43488,16643.58452,19328.0,4,13
16.45,77.9,0.067,163.7,147.5,32935.5436,16210.99796,18251.63636,4,15
16.33,78.7,0.071,170.6,155.9,33456.36168,15481.4664,17780.36364,4,15
16.44,78.1,0.07,186.5,170.2,33195.95264,15070.87576,18024.72727,4,16
16.38,79.4,0.073,134.2,120.4,32600.73197,14319.34827,17832.72727,4,17
16.4,79.3,0.07,122.7,111.6,32985.14532,14436.65988,18158.54545,4,18
16.29,80.2,0.07,59.64,55.72,38379.33262,16174.33809,24256.0,4,18
15.75,83.2,0.07,0.048,0.137,45261.57158,19473.72709,27653.81818,4,20
15.78,83.7,0.073,0.04,0.156,43599.91389,19026.47658,27479.27273,4,21
15.71,84.7,0.072,0.022,0.156,38490.93649,17629.73523,25117.09091,4,22
15.6,82.9,0.073,0.022,0.163,23598.01938,11144.60285,15522.90909,4,2
14.95,87.7,0.069,0.055,0.104,23102.00215,10671.69043,15272.72727,4,4
14.81,88.7,0.071,0.026,0.108,23684.82239,11085.94705,15307.63636,4,5
14.59,90.9,0.073,47.37,42.53,23709.62325,11221.58859,12997.81818,4,8
14.57,90.3,0.072,105.1,93.9,29252.61572,14440.32587,16698.18182,4,9
15.31,86.6,0.071,172.6,155.4,31112.6803,16225.66191,18891.63636,4,12
15.6,83.0,0.074,55.73,50.3,29289.81701,15140.52953,18624.0,4,18
15.29,85.0,0.075,0.029,0.133,41826.65231,21574.33809,27845.81818,4,20
15.19,86.6,0.075,0.048,0.115,42310.26911,21548.67617,27805.09091,4,20
14.84,88.7,0.078,0.04,0.108,39458.17008,21057.43381,26158.54545,4,22
14.83,87.3,0.073,0.026,0.141,24366.84607,13307.53564,16081.45455,4,1
14.81,87.4,0.074,0.033,0.074,24032.03445,12999.59267,15965.09091,4,1
14.74,87.4,0.076,0.029,0.1,23250.80732,12365.37678,15249.45455,4,2
14.73,87.5,0.076,0.033,0.126,23052.40043,12328.7169,15115.63636,4,2
14.4,89.2,0.083,0.04,0.1,24230.44133,13358.85947,15691.63636,4,4
14.08,89.7,0.085,39.63,35.23,28979.80624,16771.89409,14190.54545,4,8
15.07,87.4,0.068,219.6,196.7,36048.05167,19506.72098,18362.18182,4,11
15.86,83.6,0.068,166.0,148.3,32600.73197,19305.09165,17716.36364,4,15
14.87,84.8,0.074,0.037,0.115,33729.17115,18733.19756,22615.27273,4,22
14.89,84.6,0.07,0.026,0.115,31013.47686,17274.13442,21003.63636,4,23
15.04,83.4,0.07,0.029,0.13,23560.81808,12827.29124,15162.18182,4,3
14.09,89.3,0.067,0.07,0.108,23672.42196,14304.68432,12055.27273,4,6
14.06,90.0,0.069,2.25,2.028,24924.86545,15177.18941,12171.63636,4,7
14.06,90.1,0.068,4.417,3.953,24900.06459,15679.42974,12381.09091,4,7
14.48,91.4,0.065,113.6,105.5,33865.57589,19396.74134,17355.63636,4,10
15.97,88.1,0.068,196.2,179.9,35502.43272,20445.21385,18740.36364,4,12
16.79,83.5,0.072,395.9,359.1,33679.56943,20646.84318,18664.72727,4,13
19.09,71.0,0.076,657.4,640.2,32575.93111,19770.6721,17693.09091,4,15
19.34,68.86,0.073,556.7,570.3,31497.09365,18406.92464,17902.54545,4,16
18.55,69.63,0.075,147.7,142.1,35440.43057,18740.52953,21672.72727,4,18
18.42,70.7,0.08,33.12,30.61,42533.47686,22740.1222,27397.81818,4,19
18.17,73.0,0.079,11.67,11.06,45050.76426,24008.55397,28683.63636,4,19
17.76,73.9,0.08,3.22,2.94,45187.169,24030.5499,28770.90909,4,19
17.13,74.6,0.069,0.026,0.089,43773.51991,23385.33605,28445.09091,4,20
17.05,74.1,0.068,0.037,0.108,43029.49408,23081.05906,28177.45455,4,21
17.14,73.2,0.07,0.044,0.133,42049.86006,22549.49084,27630.54545,4,21
16.7,80.9,0.073,0.051,0.156,35750.44133,19481.05906,24628.36364,4,22
16.32,83.3,0.064,0.044,0.193,28235.78041,15441.14053,19828.36364,4,0
16.14,85.0,0.069,0.026,0.174,24032.03445,13325.86558,15965.09091,4,2
16.18,86.3,0.072,0.044,0.204,23635.22067,12651.32383,15656.72727,4,3
14.91,89.0,0.072,0.044,0.152,23771.6254,13773.11609,12509.09091,4,6
14.99,85.8,0.066,0.113,0.193,23399.61249,13868.43177,12328.72727,4,6
15.79,84.0,0.072,109.0,102.3,33716.77072,18208.9613,17693.09091,4,10
16.14,78.6,0.071,154.6,145.6,34646.80301,18472.91242,18461.09091,4,11
16.52,74.3,0.071,270.4,247.0,34510.39828,20507.53564,18996.36364,4,13
16.32,73.4,0.071,179.5,169.3,33245.55436,20085.94705,18542.54545,4,15
16.36,71.6,0.073,256.5,238.3,32836.34015,18579.22607,18338.90909,4,16
15.77,70.6,0.069,0.688,0.597,44802.75565,24107.53564,29079.27273,4,19
15.75,71.2,0.072,0.037,0.156,44641.55005,23619.95927,28904.72727,4,20
15.61,72.2,0.069,0.04,0.119,41615.84499,22120.57026,27630.54545,4,21
15.55,72.0,0.073,0.029,0.145,39507.7718,21130.75356,26711.27273,4,22
15.61,72.2,0.073,0.051,0.137,36407.66416,19939.30754,25262.54545,4,22
15.48,67.69,0.073,0.044,0.119,24999.26803,13443.17719,16965.81818,4,1
15.36,67.42,0.075,0.026,0.193,23511.21636,12940.93686,16372.36364,4,2
15.12,66.96,0.072,0.414,0.341,23585.61895,14062.72912,12718.54545,4,6
14.65,73.6,0.072,6.232,5.514,26189.70936,15389.8167,13608.72727,4,7
14.52,77.3,0.073,56.77,51.06,33183.55221,19616.70061,18327.27273,4,15
13.52,85.8,0.071,20.15,18.31,35986.04952,19235.43788,22510.54545,4,18
13.6,83.8,0.073,0.07,0.145,43785.92034,23367.00611,29288.72727,4,20
13.28,82.6,0.07,0.077,0.137,27144.54252,15034.21589,18542.54545,4,0
13.66,84.7,4.924,0.088,0.148,23846.02799,12937.27088,15930.18182,4,4
13.48,85.1,4.916,0.048,0.208,24143.63832,12981.26273,15959.27273,4,4
13.57,84.9,4.923,0.073,0.159,25358.88052,13850.10183,16628.36364,4,4
13.39,88.4,4.921,0.216,0.248,23498.81593,14040.7332,12264.72727,4,6
13.48,87.1,0.069,78.2,70.1,37120.68891,18810.1833,18717.09091,4,11
13.74,87.1,0.07,54.93,50.13,31652.09903,18608.55397,17152.0,4,16
14.29,83.2,0.071,0.07,0.182,36432.46502,18920.16293,25594.18182,4,22
14.1,85.6,0.07,0.07,0.152,30288.05167,16035.03055,21509.81818,4,23
13.88,87.9,0.069,0.091,0.185,25898.29925,13050.9165,17954.90909,4,1
13.85,88.0,0.069,0.088,0.167,25532.48654,13116.90428,17629.09091,4,1
13.43,90.0,0.068,0.077,0.182,23895.62971,11756.82281,16011.63636,4,3
13.53,90.3,0.067,0.048,0.241,24354.44564,11855.80448,15604.36364,4,5
13.73,89.9,0.069,0.062,0.219,21744.15501,11305.90631,12061.09091,4,6
13.77,89.8,0.066,1.738,1.606,22866.39397,12006.10998,11933.09091,4,7
14.21,89.8,0.061,44.09,39.8,32290.72121,17831.36456,17297.45455,4,9
14.08,90.0,0.07,103.0,93.4,34777.00753,18894.50102,19089.45455,4,11
13.99,89.8,0.067,117.0,105.3,34107.38428,19444.39919,19601.45455,4,12
13.9,90.0,0.069,129.9,117.4,34510.39828,18476.57841,19752.72727,4,12
13.94,90.1,0.069,115.9,106.1,33952.3789,18509.5723,19392.0,4,13
14.29,88.7,0.069,43.84,40.24,31658.29925,17171.48676,18391.27273,4,15
14.3,88.8,0.071,74.6,68.18,31497.09365,16735.23422,18449.45455,4,15
14.26,90.0,0.071,48.12,43.72,31193.2831,15536.45621,18257.45455,4,17
14.3,90.3,0.068,39.14,36.34,32315.52207,16200.0,19520.0,4,18
14.29,90.3,0.07,28.5,26.26,33022.34661,16452.95316,20200.72727,4,18
14.36,89.7,0.07,0.077,0.178,38366.93219,20474.54175,26368.0,4,22
14.43,90.6,0.07,0.07,0.182,25303.07858,13721.79226,17361.45455,4,1
14.24,89.5,0.067,0.062,0.13,23356.21098,11848.47251,15674.18182,4,3
14.31,89.3,0.068,0.059,0.156,24608.65447,12731.97556,16197.81818,4,4
14.29,89.3,0.067,0.106,0.137,23759.22497,12332.38289,15784.72727,4,4
15.33,83.5,0.074,164.2,153.4,30579.46179,16258.6558,17890.90909,4,10
15.87,82.2,0.071,280.6,262.2,31534.29494,16482.28106,19013.81818,4,12
15.88,83.1,0.073,274.2,255.6,32073.71367,16515.27495,19066.18182,4,12
15.85,83.0,0.07,236.1,219.5,32241.11948,16159.67413,19287.27273,4,12
16.03,83.0,0.071,338.9,311.3,29643.22928,15129.53157,18269.09091,4,15
14.14,89.4,0.078,0.106,0.137,29854.0366,16628.92057,20468.36364,4,23
14.62,89.5,0.067,0.066,0.193,27907.169,15397.14868,19054.54545,4,0
14.66,89.6,0.066,0.081,0.178,27479.35414,15276.17108,18635.63636,4,0
14.57,90.1,0.071,0.095,0.122,25055.06997,13773.11609,16500.36364,4,1
14.45,87.3,0.068,0.077,0.148,23381.01184,12808.9613,15197.09091,4,3
14.39,87.3,0.07,0.059,0.234,23424.41335,12863.95112,15272.72727,4,3
14.4,86.4,0.07,0.084,0.137,23790.22605,13113.23829,15429.81818,4,3
14.77,84.8,0.069,85.3,79.6,29172.01292,17655.39715,14353.45455,4,8
15.46,82.8,0.072,96.6,89.8,31738.90205,21284.72505,18216.72727,4,11
16.05,82.4,0.072,246.9,228.8,34969.21421,21079.42974,19566.54545,4,13
16.07,83.1,0.073,342.4,305.5,35446.63079,20837.47454,19234.90909,4,13
15.74,84.3,0.071,41.58,38.84,33995.78041,21310.38697,18525.09091,4,14
16.49,77.5,0.069,607.5,645.5,33598.96663,18938.49287,17978.18182,4,16
15.0,87.8,0.069,0.059,0.111,34671.60388,19338.08554,23400.72727,4,22
15.0,87.6,0.069,0.044,0.133,32644.13348,18238.28921,22039.27273,4,23
15.06,86.8,0.074,0.037,0.104,29655.62971,16661.91446,19781.81818,4,23
15.16,87.5,0.069,0.07,0.085,26654.72551,14872.91242,17640.72727,4,0
15.05,88.0,0.072,0.029,0.126,25557.28741,14081.05906,16837.81818,4,1
14.81,86.8,0.073,0.059,0.1,23709.62325,13516.49695,15499.63636,4,3
14.67,82.5,0.071,0.044,0.104,20727.3197,11973.11609,11432.72727,4,6
15.19,79.3,0.077,78.9,71.7,25414.68245,15642.76986,12608.0,4,7
15.29,78.5,0.071,124.2,110.9,26140.10764,16548.26884,13399.27273,4,8
15.46,77.0,0.073,122.7,109.4,28037.37352,17281.4664,14411.63636,4,8
15.37,78.4,0.071,144.6,140.6,30498.85899,18725.86558,16145.45455,4,9
15.54,77.6,0.074,260.6,246.7,32216.31862,19154.78615,16436.36364,4,9
16.24,77.7,0.073,244.5,225.2,34876.21098,20258.24847,18269.09091,4,11
15.36,85.7,0.066,70.9,66.5,34429.79548,20437.88187,18949.81818,4,14
16.03,83.7,0.07,210.9,195.4,33375.75888,19312.42363,17821.09091,4,15
15.97,83.1,0.074,231.6,214.3,33357.15823,18942.15886,17291.63636,4,15
15.7,85.6,0.064,156.1,142.3,32892.14209,18586.55804,17355.63636,4,16
15.77,85.5,0.071,245.9,228.0,31980.71044,17677.39308,17745.45455,4,16
16.22,79.5,0.07,117.1,124.7,37641.507,19451.73116,24709.81818,4,18
16.18,79.4,0.072,83.6,87.1,40964.82239,21273.72709,26408.72727,4,19
15.93,79.1,0.076,2.434,2.273,43922.32508,22762.11813,27828.36364,4,19
15.57,81.0,0.072,0.026,0.096,42731.88375,22641.14053,27729.45455,4,21
15.01,88.2,0.07,0.04,0.141,26140.10764,14502.64766,17309.09091,4,1
15.19,88.6,0.072,0.055,0.122,24156.03875,13061.91446,15819.63636,4,3
15.16,89.0,0.069,0.07,0.082,24943.46609,13102.24033,16040.72727,4,4
15.8,88.5,0.072,165.8,149.5,29023.20775,17563.74745,14464.0,4,8
15.86,88.3,0.072,177.4,155.0,29593.62756,17611.4053,14912.0,4,9
16.31,86.8,0.075,228.7,205.2,33313.75673,19865.98778,16605.09091,4,10
16.87,82.9,0.075,362.9,325.4,35502.43272,20448.87984,18775.27273,4,12
17.42,80.6,0.07,634.0,556.7,34653.00323,20430.5499,19403.63636,4,13
17.97,78.1,0.073,766.0,264.3,33406.75996,19682.68839,18059.63636,4,15
16.69,82.9,0.075,114.4,102.9,32135.71582,17494.09369,18664.72727,4,18
16.47,85.9,0.07,40.25,43.98,42198.66523,22622.81059,27159.27273,4,19
16.05,86.0,0.073,0.048,0.13,42992.29279,22886.76171,27880.72727,4,20
15.89,84.6,0.072,0.033,0.178,41572.44349,22699.79633,27293.09091,4,21
15.71,88.4,0.071,0.04,0.13,35552.03445,19792.66802,24162.90909,4,22
15.82,84.3,0.074,0.018,0.133,25662.69107,14517.31161,16861.09091,4,1
15.82,84.3,0.071,0.029,0.159,23945.23143,13593.48269,15796.36364,4,3
15.49,87.5,0.071,0.048,0.133,25414.68245,14301.01833,16395.63636,4,4
15.69,87.2,0.07,39.22,33.86,28874.40258,16504.27699,16203.63636,4,9
15.74,87.2,0.069,60.84,53.25,31249.08504,17901.01833,17739.63636,4,9
15.84,86.5,0.078,86.5,75.9,32997.54575,18219.95927,18548.36364,4,10
17.12,80.2,0.074,282.6,254.2,35366.02799,19022.81059,20893.09091,4,13
17.06,80.6,0.076,108.5,93.8,32724.73628,18619.55193,18077.09091,4,16
16.98,80.9,0.075,102.3,98.8,32265.92034,18432.58656,18053.81818,4,16
16.93,81.0,0.081,142.0,124.7,32024.11195,18054.98982,18304.0,4,17
17.26,80.6,0.082,23.53,20.34,34423.59526,18788.18737,20840.72727,4,18
17.23,80.8,0.085,23.06,19.87,37536.10334,20606.51731,25402.18182,4,18
17.28,80.7,0.083,5.097,4.494,43816.92142,24004.88798,28741.81818,4,19
17.33,80.7,0.085,0.04,0.093,39470.57051,21867.61711,26833.45455,4,22
17.01,82.4,0.083,0.029,0.111,35812.44349,20316.90428,24773.81818,4,22
16.57,82.8,0.071,0.044,0.115,34361.59311,19308.75764,23429.81818,4,23
15.99,86.4,0.084,0.048,0.085,24726.45856,13311.20163,16122.18182,4,2
15.78,83.9,0.083,0.037,0.122,24435.04844,13608.14664,15581.09091,4,5
17.96,79.8,0.081,485.6,308.2,32526.32939,19492.05703,16669.09091,4,10
18.62,72.6,0.077,452.8,259.3,34144.58558,20866.80244,17838.54545,4,11
19.24,67.46,0.077,760.0,242.7,34560.0,20709.16497,18443.63636,4,12
17.91,71.1,0.071,176.1,182.9,31162.28202,17380.44807,18059.63636,4,18
15.72,83.6,0.077,0.044,0.137,38081.72228,21006.10998,25163.63636,4,22
14.2,86.4,0.084,0.029,0.119,29029.40797,16460.28513,19636.36364,4,0
13.76,87.1,0.081,0.029,0.104,26871.73305,14737.27088,17832.72727,4,1
13.46,87.8,0.072,0.033,0.152,25185.27449,13993.07536,16733.09091,4,1
13.54,85.0,0.074,0.037,0.078,24379.2465,13520.16293,15581.09091,4,3
16.35,73.1,0.084,0.454,0.438,21155.13455,11786.15071,11165.09091,4,6
20.29,51.4,0.089,786.0,120.9,33468.76211,19591.0387,18286.54545,4,10
20.56,56.17,0.087,649.2,315.3,34225.18837,19591.0387,19886.54545,4,12
20.5,51.64,0.091,499.3,242.9,33766.37244,19781.67006,20096.0,4,13
20.9,51.03,0.088,264.0,214.9,33840.77503,19763.34012,20229.81818,4,13
19.9,61.58,0.073,274.2,233.7,32575.93111,19015.47862,19456.0,4,14
19.13,63.79,0.07,223.9,193.1,32749.53714,18542.56619,19176.72727,4,15
18.49,66.99,0.082,36.6,49.47,36568.86975,18905.49898,25233.45455,4,18
17.11,68.95,0.085,0.026,0.156,43141.09795,21731.97556,28567.27273,4,20
16.73,70.9,0.082,0.037,0.119,42149.06351,21735.64155,28439.27273,4,21
16.54,72.1,0.086,0.037,0.126,42198.66523,21610.99796,28381.09091,4,21
15.62,77.1,0.084,0.026,0.111,36779.67707,19939.30754,25646.54545,4,22
14.3,82.2,0.082,0.007,0.13,28905.40366,15543.78819,20032.0,4,0
14.02,83.0,0.083,0.015,0.137,26673.32616,14238.69654,18443.63636,4,1
12.88,85.2,0.079,0.022,0.13,24131.23789,12563.34012,16704.0,4,2
12.54,86.3,0.085,0.037,0.13,23734.42411,12266.39511,16209.45455,4,2
12.58,86.4,0.084,0.011,0.137,23722.02368,12178.41141,16273.45455,4,3
12.31,85.8,0.08,0.04,0.108,24441.24865,12827.29124,16482.90909,4,4
10.86,88.2,0.084,52.86,46.74,20187.90097,10528.7169,11351.27273,4,7
15.41,80.2,0.087,560.8,104.0,27640.55974,14982.89206,16605.09091,4,9
16.0,78.5,0.085,571.6,98.0,28248.18084,15199.18534,16965.81818,4,10
20.25,55.74,0.075,816.0,143.3,30753.06781,15870.0611,19508.36364,4,13
20.13,59.85,0.076,776.0,125.7,29686.63079,15609.77597,18816.0,4,14
20.17,59.45,0.076,722.0,152.0,29475.82347,15540.1222,18606.54545,4,14
20.02,61.21,0.075,369.4,408.1,28682.19591,14843.58452,18146.90909,4,17
18.45,67.47,0.074,5.32,4.797,42235.86652,21647.65784,28346.18182,4,19
18.29,68.84,0.079,1.573,1.479,42409.47255,21603.66599,28282.18182,4,20
15.47,82.4,0.073,0.011,0.122,42037.45963,21988.5947,27520.0,4,21
14.77,83.9,0.07,0.029,0.089,39259.76319,20914.46029,26048.0,4,22
13.26,81.2,0.084,0.026,0.111,25011.66846,13600.81466,16977.45455,4,1
12.82,81.6,0.08,0.037,0.122,24292.44349,12819.95927,16366.54545,4,2
12.34,83.6,0.079,0.022,0.119,23970.03229,12768.63544,16046.54545,4,3
11.69,83.3,0.081,0.037,0.111,23957.63186,13644.80652,15744.0,4,5
11.5,83.6,0.081,0.026,0.13,23684.82239,13058.24847,15581.09091,4,5
11.0,84.6,0.086,0.022,0.133,22283.57374,12691.64969,12346.18182,4,5
10.83,86.0,0.083,30.74,26.74,24565.25296,14612.62729,12020.36364,4,7
11.28,86.1,0.084,143.0,130.7,26450.11841,16408.9613,12759.27273,4,7
11.35,86.1,0.084,138.4,125.5,26574.12271,16658.24847,13056.0,4,7
12.14,84.9,0.084,232.8,209.5,28595.3929,17945.01018,14050.90909,4,8
12.51,84.4,0.09,217.9,195.6,29153.41227,17886.35438,14272.0,4,8
12.85,83.6,0.083,314.5,291.2,29364.21959,18025.66191,14557.09091,4,8
22.03,50.02,0.086,288.7,240.9,34088.78364,20060.28513,18402.90909,4,15
21.24,44.04,0.087,267.2,289.5,33654.76857,17879.0224,18827.63636,4,18
11.47,77.7,0.082,0.026,0.13,24404.04736,12896.94501,16017.45455,4,3
11.48,77.8,0.078,0.048,0.145,24738.85899,13028.92057,16058.18182,4,4
10.76,78.4,0.081,45.33,40.22,25135.67277,15646.43585,12421.81818,4,7
21.07,44.45,0.089,854.0,52.96,36060.4521,21358.04481,19136.0,4,12
21.35,42.58,0.087,863.0,51.72,35948.84822,21515.68228,19281.45455,4,12
22.57,41.85,0.087,879.0,62.77,35366.02799,20877.80041,18664.72727,4,13
22.88,31.3,0.089,721.0,771.0,33208.35307,20012.62729,17762.90909,4,15
21.29,34.93,0.086,207.3,215.6,33617.56728,18711.20163,19141.81818,4,18
17.17,53.52,0.085,1.745,1.564,45038.36383,24224.84725,28037.81818,4,20
16.9,53.75,0.084,0.384,0.367,44939.16039,24045.21385,27851.63636,4,20
13.56,67.4,0.083,0.029,0.104,29674.23036,16863.54379,19915.63636,4,23
13.26,69.47,0.083,0.051,0.067,28979.80624,16342.97352,19357.09091,4,0
12.54,72.7,0.083,0.04,0.119,25730.89343,14480.65173,16768.0,4,1
12.66,68.67,0.081,0.026,0.082,24515.65124,13659.47047,15767.27273,4,2
12.14,71.8,0.082,0.018,0.167,24106.43703,13391.85336,15720.72727,4,2
11.83,72.2,0.081,0.037,0.119,24726.45856,13828.10591,16267.63636,4,4
10.25,80.5,0.08,105.9,100.2,25780.49516,15727.08758,12293.81818,4,7
16.2,63.01,0.088,588.1,82.2,33133.95048,19972.30143,16686.54545,4,9
18.57,56.84,0.075,662.5,53.91,34411.19483,20463.54379,17250.90909,4,10
18.7,55.94,0.075,734.0,51.29,34994.01507,20819.1446,17879.27273,4,10
18.79,59.21,0.076,844.0,53.71,36085.25296,21460.69246,19118.54545,4,12
19.05,59.11,0.075,861.0,51.7,36196.85684,21647.65784,19357.09091,4,12
19.53,64.11,0.074,792.0,417.0,34026.78149,20782.48473,18106.18182,4,15
19.17,61.4,0.073,353.2,352.1,33691.96986,18868.8391,18699.63636,4,17
18.51,68.37,0.07,174.5,168.3,34163.18622,19341.75153,19618.90909,4,18
17.81,73.6,0.073,113.3,109.2,36420.06459,20316.90428,21207.27273,4,18
17.59,76.2,0.07,101.3,103.5,38639.74166,21222.40326,24017.45455,4,18
17.4,75.9,0.073,62.21,66.81,44517.54575,23806.92464,27525.81818,4,19
17.08,79.1,0.07,13.99,12.97,44839.95694,23913.23829,27822.54545,4,19
16.65,81.7,0.068,0.048,0.111,44145.53283,23319.34827,27735.27273,4,20
16.14,86.5,0.074,0.018,0.13,34187.98708,19195.11202,22743.27273,4,22
15.93,86.9,0.067,0.026,0.119,30616.66308,17277.80041,20561.45455,4,23
16.14,86.5,0.076,0.033,0.085,26710.52745,15199.18534,17803.63636,4,0
16.06,87.7,0.069,0.04,0.082,24218.0409,13490.83503,15790.54545,4,2
15.88,87.6,0.065,0.029,0.1,24230.44133,12973.93075,15365.81818,4,2
16.21,81.2,0.073,0.044,0.159,25296.87836,13787.78004,15877.81818,4,4
15.89,86.3,0.071,117.0,94.3,36544.06889,21775.96741,18885.81818,4,11
